GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021700751,268,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-70,248,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,299,202691,Klay Thompson,1610612744,Golden State Warriors,2,1,21,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,56,122,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,302,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,312,202691,Klay Thompson,1610612744,Golden State Warriors,2,0,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,36,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,335,201142,Kevin Durant,1610612744,Golden State Warriors,3,10,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,7,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,338,203110,Draymond Green,1610612744,Golden State Warriors,3,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-154,196,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,347,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,78,155,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,352,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,8,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,357,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,7,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,406,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,59,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,413,201142,Kevin Durant,1610612744,Golden State Warriors,3,4,32,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,451,201580,JaVale McGee,1610612744,Golden State Warriors,3,3,7,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,26,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,460,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,14,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,31,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,465,201580,JaVale McGee,1610612744,Golden State Warriors,3,1,17,Made Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,8,55,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,507,202691,Klay Thompson,1610612744,Golden State Warriors,4,11,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,59,167,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,532,202691,Klay Thompson,1610612744,Golden State Warriors,4,9,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,74,193,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,586,201580,JaVale McGee,1610612744,Golden State Warriors,4,6,0,Made Shot,Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,64,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,591,201580,JaVale McGee,1610612744,Golden State Warriors,4,5,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,26,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,617,201156,Nick Young,1610612744,Golden State Warriors,4,4,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,136,190,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700751,624,201956,Omri Casspi,1610612744,Golden State Warriors,4,2,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,9,60,1,1,20180130,UTA,GSW
Shot Chart Detail,0021700774,9,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,29,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,36,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,54,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,103,115,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,59,203110,Draymond Green,1610612744,Golden State Warriors,1,6,25,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,135,38,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,68,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,5,46,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,49,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,75,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,5,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,82,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,199,148,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-55,270,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,98,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,3,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,106,201156,Nick Young,1610612744,Golden State Warriors,1,3,15,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,28,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,113,201580,JaVale McGee,1610612744,Golden State Warriors,1,2,27,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-105,154,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,126,201156,Nick Young,1610612744,Golden State Warriors,1,1,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-193,169,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,144,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,15,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,182,201142,Kevin Durant,1610612744,Golden State Warriors,2,10,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,46,248,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,201,201142,Kevin Durant,1610612744,Golden State Warriors,2,9,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-100,227,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,216,201580,JaVale McGee,1610612744,Golden State Warriors,2,7,55,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,18,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,235,202691,Klay Thompson,1610612744,Golden State Warriors,2,6,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,7,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,239,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,10,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,70,105,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,241,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,34,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,276,201142,Kevin Durant,1610612744,Golden State Warriors,2,3,4,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-3,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,293,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,188,159,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,306,201142,Kevin Durant,1610612744,Golden State Warriors,2,0,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-120,133,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,310,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,322,202691,Klay Thompson,1610612744,Golden State Warriors,3,11,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,6,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,344,202691,Klay Thompson,1610612744,Golden State Warriors,3,9,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,11,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,350,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,50,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,358,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-8,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,385,201142,Kevin Durant,1610612744,Golden State Warriors,3,6,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,253,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,389,202691,Klay Thompson,1610612744,Golden State Warriors,3,5,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-195,174,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,411,2585,Zaza Pachulia,1610612744,Golden State Warriors,3,4,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,434,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,38,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,106,10,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,449,203110,Draymond Green,1610612744,Golden State Warriors,3,0,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,6,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,486,201142,Kevin Durant,1610612744,Golden State Warriors,4,9,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-5,96,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,492,1626172,Kevon Looney,1610612744,Golden State Warriors,4,9,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,17,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,509,201956,Omri Casspi,1610612744,Golden State Warriors,4,7,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,5,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,523,203110,Draymond Green,1610612744,Golden State Warriors,4,6,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,531,201156,Nick Young,1610612744,Golden State Warriors,4,6,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,25,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,540,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,17,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,549,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-134,209,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,552,201142,Kevin Durant,1610612744,Golden State Warriors,4,4,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,237,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,573,203110,Draymond Green,1610612744,Golden State Warriors,4,3,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,592,201156,Nick Young,1610612744,Golden State Warriors,4,1,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,122,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,596,202691,Klay Thompson,1610612744,Golden State Warriors,4,1,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-176,173,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700774,619,1626172,Kevon Looney,1610612744,Golden State Warriors,4,0,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20180202,SAC,GSW
Shot Chart Detail,0021700782,9,202691,Klay Thompson,1610612744,Golden State Warriors,1,11,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-128,204,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,17,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,10,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,9,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,13,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,177,188,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,49,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,7,53,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,120,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,56,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,21,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,67,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,127,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,71,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-3,185,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,85,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,93,2585,Zaza Pachulia,1610612744,Golden State Warriors,1,3,41,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,138,203110,Draymond Green,1610612744,Golden State Warriors,1,1,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,50,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,147,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,43,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,197,202691,Klay Thompson,1610612744,Golden State Warriors,2,11,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,201,2733,Shaun Livingston,1610612744,Golden State Warriors,2,10,43,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,32,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,216,201142,Kevin Durant,1610612744,Golden State Warriors,2,8,57,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-117,84,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,232,2733,Shaun Livingston,1610612744,Golden State Warriors,2,8,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,127,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,243,201142,Kevin Durant,1610612744,Golden State Warriors,2,7,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,152,132,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,276,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,68,116,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,280,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,9,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,284,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,33,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,296,2585,Zaza Pachulia,1610612744,Golden State Warriors,2,3,28,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,300,201156,Nick Young,1610612744,Golden State Warriors,2,3,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,22,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,357,201142,Kevin Durant,1610612744,Golden State Warriors,3,11,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,8,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,390,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-95,232,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,399,203110,Draymond Green,1610612744,Golden State Warriors,3,8,13,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,12,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,403,203110,Draymond Green,1610612744,Golden State Warriors,3,7,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,16,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,431,201142,Kevin Durant,1610612744,Golden State Warriors,3,6,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-99,158,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,435,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,174,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,451,202691,Klay Thompson,1610612744,Golden State Warriors,3,3,58,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,29,76,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,465,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,178,31,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,494,1626172,Kevon Looney,1610612744,Golden State Warriors,3,0,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,538,2733,Shaun Livingston,1610612744,Golden State Warriors,4,10,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,5,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,553,201142,Kevin Durant,1610612744,Golden State Warriors,4,9,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,16,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,557,2738,Andre Iguodala,1610612744,Golden State Warriors,4,8,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,256,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,566,2738,Andre Iguodala,1610612744,Golden State Warriors,4,8,12,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,571,201142,Kevin Durant,1610612744,Golden State Warriors,4,7,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-49,152,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,599,201142,Kevin Durant,1610612744,Golden State Warriors,4,6,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,10,210,1,1,20180203,DEN,GSW
Shot Chart Detail,0021700782,613,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,1,20180203,DEN,GSW
